ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,real_net_sentiment,generated_net_sentiment,kl_divergence
QQQ,2023-04-12,2023-04-13,0.07467063272025953,0.03072033283474293,0.8946090344449975,0.02143482531299489,0.2033207454405864,0.7752444292464187,positive,positive,True,0.819938401724738,0.7538096039334238,0.16325258670583992
SPY,2023-04-12,2023-04-13,0.449705014743768,0.4889842083078073,0.061310776948424656,0.017680795962069906,0.896619682553893,0.08569952148403705,neutral,neutral,True,-0.3883942377953433,0.06801872552196714,1.1382917731092257
QQQ,2023-04-13,2023-04-14,0.9544419165772804,0.011552333040330865,0.03400575038238871,0.9621960699967308,0.018626632515837113,0.01917729748743209,negative,negative,True,-0.9204361661948917,-0.9430187725092987,0.006237146435346778
SPY,2023-04-13,2023-04-14,0.014273354158072868,0.7792374658607522,0.206489179981175,0.044670154407698386,0.04866783802213903,0.9066620075701626,neutral,positive,False,0.19221582582310212,0.8619918531624642,1.8392674078640012
QQQ,2023-04-17,2023-04-18,0.08431038974109892,0.0416812559899641,0.874008354268937,0.016628355655062866,0.8835676773263048,0.09980396701863237,positive,neutral,False,0.789697964527838,0.0831756113635695,1.9060730517403783
SPY,2023-04-17,2023-04-18,0.5271401942468413,0.04931367506108796,0.42354613069207075,0.015132160250134474,0.9334548911726684,0.051412948577197096,negative,neutral,False,-0.10359406355477058,0.03628078832706262,2.619833383908627
QQQ,2023-04-18,2023-04-19,0.01770199390231843,0.9510297981600173,0.031268207937664216,0.02207919756651373,0.9270046897586173,0.050916112674868966,neutral,neutral,True,0.013566214035345785,0.028836915108355236,0.005176697088346198
SPY,2023-04-18,2023-04-19,0.028985634959040444,0.35317285204432664,0.6178415129966329,0.011355203354303473,0.8833967274508148,0.10524806919488175,positive,neutral,False,0.5888558780375924,0.09389286584057828,0.7968933536465479
QQQ,2023-04-19,2023-04-20,0.010747450694140112,0.23187865943133937,0.7573738898745205,0.08782344860233109,0.089388986914106,0.8227875644835629,positive,positive,True,0.7466264391803804,0.7349641158812319,0.1357122658110641
SPY,2023-04-19,2023-04-20,0.014107060868324858,0.38074783164468484,0.6051451074869904,0.8343708105617198,0.06804612431033233,0.0975830651279479,positive,negative,False,0.5910380466186655,-0.7367877454337719,1.7023196603660886
QQQ,2023-04-20,2023-04-21,0.011337553681035489,0.49444849529392754,0.49421395102503696,0.4003077328113397,0.22781496561125023,0.37187730157741006,neutral,negative,False,0.48287639734400145,-0.02843043123392963,0.48330108747301653
SPY,2023-04-20,2023-04-21,0.02251491869325795,0.9292623348761592,0.04822274643058285,0.0516289667499451,0.920317844083273,0.02805318916678187,neutral,neutral,True,0.0257078277373249,-0.02357577758316323,0.016426214592052124
