run_id,step,epoch,loss,eval_loss,learning_rate,trainer_state_path
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,530,2.998581560283688,2.0112178802490233,,1.9569471624266145e-07,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,531,3.0,,2.6850297451019287,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,10,0.12944983818770225,4.497601699829102,,2.25e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,20,0.2588996763754045,4.115435028076172,,4.75e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,30,0.3883495145631068,4.039190292358398,,4.7897196261682245e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,40,0.517799352750809,3.691068649291992,,4.556074766355141e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,50,0.6472491909385113,3.9090736389160154,,4.3224299065420565e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,50,0.6472491909385113,,3.602243185043335,,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,60,0.7766990291262136,3.693686676025391,,4.088785046728972e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,70,0.9061488673139159,3.7289710998535157,,3.855140186915888e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,80,1.0258899676375404,3.3642200469970702,,3.621495327102804e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,90,1.1553398058252426,3.3665428161621094,,3.38785046728972e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,100,1.284789644012945,3.279521179199219,,3.1542056074766355e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,100,1.284789644012945,,3.4584438800811768,,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,110,1.4142394822006472,3.2880558013916015,,2.9205607476635515e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,120,1.5436893203883495,3.363386535644531,,2.6869158878504675e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,130,1.6731391585760518,3.2471717834472655,,2.4532710280373832e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,140,1.802588996763754,3.1486865997314455,,2.2196261682242992e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,150,1.9320388349514563,3.136837959289551,,1.985981308411215e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,150,1.9320388349514563,,3.416555404663086,,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,160,2.0517799352750807,3.1133049011230467,,1.752336448598131e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,170,2.1812297734627832,2.99298095703125,,1.5186915887850467e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,180,2.3106796116504853,2.9743730545043947,,1.2850467289719625e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,190,2.440129449838188,2.9527210235595702,,1.0514018691588785e-05,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
